dfa_id,auc_roc,auc_pr,fpr_out,ece_in,ece_out,n_prefixes,sigma_ref_size
502,0.7532101535467127,0.631711167458638,0.0,1.0,0.0,136,4
503,0.7347609693387159,0.702579327357346,0.0,1.0,0.0,136,6
504,0.7967993079584775,0.6943339167159324,0.0,1.0,0.0,136,5
505,0.8652321222606689,0.6908540792033543,0.0,1.0,0.0,136,3
506,0.8071074426502626,0.6244208810397454,0.0,1.0,0.0,136,3
507,0.662256704152249,0.61491184781407,0.0,1.0,0.0,136,5
508,0.7618512110726644,0.679002575466785,0.0,1.0,0.0,136,5
511,0.8043407068709837,0.7125404399317995,0.0,1.0,0.0,136,5
513,0.7892440064260999,0.6961883836867296,0.0,1.0,0.0,136,5
515,0.8608854617214533,0.7180169604541455,0.0,1.0,0.0,136,4
516,0.7079706423010381,0.5860453432857385,0.0,1.0,0.0,136,4
517,0.8909894431628861,0.7282997439246316,0.0,1.0,0.0,136,3
518,0.946431660899654,0.800443295228119,0.0,1.0,0.0,136,2
519,0.9239435153146227,0.7802268748615048,0.0,1.0,0.0,136,3
520,0.7473600469599604,0.6693850884223096,0.0,1.0,0.0,136,5
522,0.7012563527249136,0.5994821113405711,0.0,1.0,0.0,136,4
523,0.8016277168036333,0.6801349109571591,0.0,1.0,0.0,136,4
525,0.854775406894784,0.6824246687103976,0.0,1.0,0.0,136,3
526,0.7477908136293733,0.7225475344785818,0.0,1.0,0.0,136,6
527,0.8131527937972575,0.6389599225764979,0.0,1.0,0.0,136,3
528,0.7949116411270392,0.7068554600615242,0.0,1.0,0.0,136,5
529,0.6434724625144176,0.6519828863997384,0.0,1.0,0.0,136,6
532,0.9133005734973728,0.7393798443678747,0.0,1.0,0.0,136,3
533,0.8920767653466616,0.7052625176391363,0.0,1.0,0.0,136,3
534,0.7855842704728951,0.7320444589283647,0.0,1.0,0.0,136,6
537,0.7815620365793375,0.6835167735262696,0.0,1.0,0.0,136,5
539,0.7161458333333334,0.699957778102239,0.0,1.0,0.0,136,6
540,0.8096104863514033,0.6229501699599022,0.0,1.0,0.0,136,3
541,0.7596608726211073,0.6400043316422087,0.0,1.0,0.0,136,4
542,0.8304684120891004,0.6638187196445138,0.0,1.0,0.0,136,4
543,0.6979932598039216,0.6833175827020085,0.0,1.0,0.0,136,6
544,0.7851241484645329,0.6368539504364474,0.0,1.0,0.0,136,4
545,0.7450019223375625,0.7281526454577056,0.0,1.0,0.0,136,6
548,0.5691065335447905,0.6145359480029614,0.0,1.0,0.0,136,6
549,0.8042769382569204,0.6561657025344059,0.0,1.0,0.0,136,4
550,0.8787265314622581,0.713069783862772,0.0,1.0,0.0,136,3
551,0.8342986321366782,0.7046136299308483,0.0,1.0,0.0,136,4
552,0.7224640162437523,0.7083148119143009,0.0,1.0,0.0,136,6
553,0.983839749134948,0.9281598520315,0.0,1.0,0.0,136,2
554,0.8401360429282007,0.6901077282465714,0.0,1.0,0.0,136,4
555,0.8981881968473663,0.7454519483579591,0.0,1.0,0.0,136,3
556,0.7481685229238755,0.622185781341945,0.0,1.0,0.0,136,4
559,0.6607899777558082,0.7277008676394279,0.0,1.0,0.0,136,7
561,0.9027917948225042,0.7435018378070957,0.0,1.0,0.0,136,3
562,0.7249721947602569,0.6519810489383178,0.0,1.0,0.0,136,5
563,0.8758830738177624,0.6866897927867046,0.0,1.0,0.0,136,3
564,0.8236112827483935,0.7274304969994906,0.0,1.0,0.0,136,5
565,0.8170024750096117,0.6394267407365898,0.0,1.0,0.0,136,3
566,0.8150055610479485,0.7087666640887501,0.0,1.0,0.0,136,5
569,0.7089084898665348,0.6389148856441655,0.0,1.0,0.0,136,5
572,0.8454446231617647,0.7030174605537466,0.0,1.0,0.0,136,4
573,0.7775163741967375,0.6849400186307922,0.0,1.0,0.0,136,5
574,0.7902867029164607,0.6896674461373618,0.0,1.0,0.0,136,5
576,0.6949348121601582,0.6352732806045204,0.0,1.0,0.0,136,5
577,0.7563407103037293,0.7200651037760271,0.0,1.0,0.0,136,6
578,0.6711582427088483,0.6258965950538953,0.0,1.0,0.0,136,5
579,0.8703022875816994,0.7105115588809788,0.0,1.0,0.0,136,3
580,0.7399653979238754,0.6626609079709864,0.0,1.0,0.0,136,5
581,0.8737484781494298,0.6801803527995511,0.0,1.0,0.0,136,3
582,0.8085794611962431,0.718177589858514,0.0,1.0,0.0,136,5
583,0.6847081050557479,0.6667037873762708,0.0,1.0,0.0,136,6
585,0.9559580449826989,0.8244010049583913,0.0,1.0,0.0,136,2
586,0.8001328472565498,0.7095227327854775,0.0,1.0,0.0,136,5
587,0.8458602535683392,0.7020267398305311,0.0,1.0,0.0,136,4
588,0.8631015314622581,0.6860358918749877,0.0,1.0,0.0,136,3
589,0.8085194096020761,0.6541579841829811,0.0,1.0,0.0,136,4
590,0.8323455071366782,0.6901778439375803,0.0,1.0,0.0,136,4
591,0.8170296956098616,0.6827531868846202,0.0,1.0,0.0,136,4
592,0.7938349604547702,0.6953923386017186,0.0,1.0,0.0,136,5
594,0.9288629974048442,0.7960961959227596,0.0,1.0,0.0,136,2
595,0.841801630783032,0.6753265785766691,0.0,1.0,0.0,136,3
596,0.574289035467128,0.8718184191115088,0.0,1.0,0.0,136,10
597,0.7941717128027681,0.6598824557014049,0.0,1.0,0.0,136,4
599,0.8945057189542482,0.7340167057826996,0.0,1.0,0.0,136,3
600,0.8623097561634949,0.7338823409776785,0.0,1.0,0.0,136,4
601,0.8909533993335897,0.7143108409792154,0.0,1.0,0.0,136,3
604,0.8570041170062797,0.6912057119737414,0.0,1.0,0.0,136,3
605,0.7651245056846269,0.6634451991368733,0.0,1.0,0.0,136,5
607,0.7481407391387929,0.71019650464279,0.0,1.0,0.0,136,6
608,0.7790271255561048,0.6819638947262412,0.0,1.0,0.0,136,5
610,0.6986452669303016,0.6353787517529718,0.0,1.0,0.0,136,5
611,0.7657567852508651,0.6243738930484216,0.0,1.0,0.0,136,4
612,0.7593425605536333,0.6720382890657125,0.0,1.0,0.0,136,5
613,0.8682137479174676,0.6784848959516779,0.0,1.0,0.0,136,3
616,0.6159586628769155,0.5904179870102853,0.0,1.0,0.0,136,5
618,0.7610386801779536,0.6707528406933451,0.0,1.0,0.0,136,5
619,0.8625198241061129,0.6893776331819251,0.0,1.0,0.0,136,3
620,0.7023665777585544,0.6907203357766898,0.0,1.0,0.0,136,6
621,0.7287289915966386,0.6613660875306274,0.0,1.0,0.0,136,5
622,0.8215627703287197,0.6817021793755708,0.0,1.0,0.0,136,4
623,0.7372119497308728,0.7286790904373026,0.0,1.0,0.0,136,6
624,0.710306475531389,0.6435338231360281,0.0,1.0,0.0,136,5
625,0.7310409457900808,0.7102993682718073,0.0,1.0,0.0,136,6
626,0.9456098615916955,0.792278692028197,0.0,1.0,0.0,136,2
627,0.8046807417820069,0.6930983979286702,0.0,1.0,0.0,136,4
628,0.6896070621876202,0.680137958544328,0.0,1.0,0.0,136,6
629,0.7721752150615148,0.7303153250889667,0.0,1.0,0.0,136,6
630,0.8173490214100346,0.6911598980529682,0.0,1.0,0.0,136,4
631,0.779991281898789,0.6598938334466751,0.0,1.0,0.0,136,4
632,0.6499438316993464,0.6753778832408137,0.0,1.0,0.0,136,6
633,0.7371113273740868,0.7147144414878726,0.0,1.0,0.0,136,6
634,0.7036386245674742,0.6912324823546276,0.0,1.0,0.0,136,6
635,0.6711766508073818,0.6551168020737563,0.0,1.0,0.0,136,6
636,0.7014211566979733,0.6167290686595841,0.0,1.0,0.0,136,5
637,0.8604543124439318,0.6854414413287383,0.0,1.0,0.0,136,3
638,0.8092375185368266,0.7139800233978434,0.0,1.0,0.0,136,5
639,0.7314824826989619,0.6252418627508328,0.0,1.0,0.0,136,4
640,0.6445372573048828,0.6543952579968143,0.0,1.0,0.0,136,6
641,0.7450905300845828,0.7159307576512355,0.0,1.0,0.0,136,6
643,0.8506924420094835,0.6829349828180039,0.0,1.0,0.0,136,3
644,0.8089586937716262,0.6639434534046843,0.0,1.0,0.0,136,4
645,0.7966975967776817,0.658777629630046,0.0,1.0,0.0,136,4
646,0.8571583044982699,0.6855548849585107,0.0,1.0,0.0,136,3
648,0.9483564013840831,0.81877601100606,0.0,1.0,0.0,136,2
650,0.8000388472382417,0.6325614746038918,0.0,1.0,0.0,136,3
651,0.7411542435601692,0.7049447626520333,0.0,1.0,0.0,136,6
652,0.8762515218505703,0.7025690806291918,0.0,1.0,0.0,136,3
653,0.7087632847256549,0.655928525625584,0.0,1.0,0.0,136,5
654,0.6685229238754326,0.6136615649012707,0.0,1.0,0.0,136,5
657,0.7925790904597134,0.6983853442646943,0.0,1.0,0.0,136,5
658,0.7189625084102268,0.7049822667833417,0.0,1.0,0.0,136,6
659,0.9435742863321799,0.7959567853941656,0.0,1.0,0.0,136,2
660,0.7921949340397924,0.6678757376807688,0.0,1.0,0.0,136,4
661,0.7768132298875432,0.6570750076082212,0.0,1.0,0.0,136,4
662,0.6820378151260504,0.6358482166566495,0.0,1.0,0.0,136,5
663,0.7497327607513593,0.6660212601092823,0.0,1.0,0.0,136,5
664,0.8109422307525951,0.6711299258235547,0.0,1.0,0.0,136,4
665,0.8262326989619377,0.6329611319856585,0.0,1.0,0.0,136,3
666,0.7942813890261988,0.6947099946897646,0.0,1.0,0.0,136,5
667,0.8537335775302768,0.7141161802909852,0.0,1.0,0.0,136,4
668,0.5922496756055363,0.6277356642881162,0.0,1.0,0.0,136,6
669,0.6490096957900808,0.6669272381246785,0.0,1.0,0.0,136,6
670,0.7189091077607515,0.6387226579993094,0.0,1.0,0.0,136,5
671,0.9564635596885813,0.8308164399198754,0.0,1.0,0.0,136,2
672,0.730040729527105,0.7140471520453915,0.0,1.0,0.0,136,6
673,0.7651008626489813,0.7340416777621925,0.0,1.0,0.0,136,6
674,0.7929436480474543,0.7106711376769292,0.0,1.0,0.0,136,5
676,0.8764277361271305,0.7051757469191291,0.0,1.0,0.0,136,3
677,0.7536996416213544,0.6683115631106665,0.0,1.0,0.0,136,5
678,0.7683251977261494,0.6883437481300277,0.0,1.0,0.0,136,5
679,0.8660611303344867,0.7140121069767928,0.0,1.0,0.0,136,3
680,0.7362518536826496,0.6709562495772967,0.0,1.0,0.0,136,5
684,0.7604779411764706,0.6714727044043951,0.0,1.0,0.0,136,5
686,0.7719429683638162,0.6812526193178872,0.0,1.0,0.0,136,5
687,0.8104286061851211,0.6790635548636743,0.0,1.0,0.0,136,4
688,0.806070810677212,0.7088782789209752,0.0,1.0,0.0,136,5
689,0.9703314230103807,0.8792142645540981,0.0,1.0,0.0,136,2
690,0.8916963027040882,0.7402875840202507,0.0,1.0,0.0,136,3
692,0.6455051843041137,0.65593306076424,0.0,1.0,0.0,136,6
693,0.8722606689734717,0.7091234405458062,0.0,1.0,0.0,136,3
694,0.9090474016403949,0.747445371153867,0.0,1.0,0.0,136,3
695,0.6764798566485418,0.6211638618927936,0.0,1.0,0.0,136,5
696,0.7000762927720108,0.6873363139237421,0.0,1.0,0.0,136,6
698,0.8477128187876458,0.6641069670928973,0.0,1.0,0.0,136,3
700,0.8202594354735357,0.6467589431103888,0.0,1.0,0.0,136,3
702,0.8203996059207997,0.6655335003337902,0.0,1.0,0.0,136,3
703,0.6747652001977261,0.6077213797692955,0.0,1.0,0.0,136,5
704,0.8469352446861096,0.7358068714392828,0.0,1.0,0.0,136,5
705,0.8252257244809689,0.6755365248815967,0.0,1.0,0.0,136,4
707,0.7496350562283737,0.6084358192290197,0.0,1.0,0.0,136,4
708,0.8977103157439447,0.7208794932692923,0.0,1.0,0.0,136,2
709,0.7474434626791894,0.6722399337530078,0.0,1.0,0.0,136,5
710,0.831110442798443,0.692858761712568,0.0,1.0,0.0,136,4
713,0.7526071703191081,0.7145074578571511,0.0,1.0,0.0,136,6
714,0.6258139898116108,0.6408580303073168,0.0,1.0,0.0,136,6
715,0.6086026322293623,0.5657038605937675,0.0,1.0,0.0,136,5
716,0.8073079990268166,0.6833695174951022,0.0,1.0,0.0,136,4
717,0.8069672722029988,0.6412629014158202,0.0,1.0,0.0,136,3
718,0.8241984753460206,0.6744520030117946,0.0,1.0,0.0,136,4
719,0.6735185986159169,0.6104380965743291,0.0,1.0,0.0,136,5
720,0.7401847503707366,0.6605803461072989,0.0,1.0,0.0,136,5
721,0.7891698591201186,0.6946491168491512,0.0,1.0,0.0,136,5
722,0.7707797825012358,0.6885999784800858,0.0,1.0,0.0,136,5
723,0.6456486087081891,0.6665674058454341,0.0,1.0,0.0,136,6
724,0.6976223087274126,0.6747979290801525,0.0,1.0,0.0,136,6
726,0.929909169550173,0.7581854470101338,0.0,1.0,0.0,136,2
727,0.7900146578239138,0.5941505882213126,0.0,1.0,0.0,136,3
728,0.6804297454275828,0.61284195132921,0.0,1.0,0.0,136,5
729,0.700298563052672,0.6863427920067853,0.0,1.0,0.0,136,6
730,0.9103309624503396,0.7534411265551402,0.0,1.0,0.0,136,3
731,0.6044625264321415,0.6486823860785478,0.0,1.0,0.0,136,6
732,0.8000395355752596,0.6695268582185695,0.0,1.0,0.0,136,4
733,0.8278646834550814,0.6499265904397694,0.0,1.0,0.0,136,3
734,0.6838285980752594,0.5908139668126859,0.0,1.0,0.0,136,4
735,0.7611510596885812,0.6454845490697472,0.0,1.0,0.0,136,4
736,0.7708393406382161,0.7297267402332888,0.0,1.0,0.0,136,6
737,0.7332241720217499,0.6559962310568239,0.0,1.0,0.0,136,5
738,0.7106731785851594,0.6949758146710614,0.0,1.0,0.0,136,6
739,0.6802934868800461,0.6742348716700723,0.0,1.0,0.0,136,6
740,0.7736587690631809,0.6112453262250372,0.0,1.0,0.0,136,3
741,0.7045982915224912,0.6785208559090514,0.0,1.0,0.0,136,6
742,0.8301918561542264,0.7403772419197492,0.0,1.0,0.0,136,5
743,0.7399017204921183,0.7097997134114618,0.0,1.0,0.0,136,6
744,0.8161359212802767,0.6807411082830848,0.0,1.0,0.0,136,4
745,0.8861475554273998,0.7503852840117772,0.0,1.0,0.0,136,3
746,0.7540599994593424,0.640669474334143,0.0,1.0,0.0,136,4
747,0.8748297930283224,0.6939699672704656,0.0,1.0,0.0,136,3
750,0.7233425845828527,0.7022440376976526,0.0,1.0,0.0,136,6
752,0.8700766381920416,0.707475555488244,0.0,1.0,0.0,136,4
754,0.7327113198220464,0.6578749013695715,0.0,1.0,0.0,136,5
756,0.8679874727668846,0.6842621702856805,0.0,1.0,0.0,136,3
757,0.7464795477014335,0.6732481361671114,0.0,1.0,0.0,136,5
758,0.6630360232328225,0.6176794676409698,0.0,1.0,0.0,136,5
759,0.8515514866077148,0.6616612132861136,0.0,1.0,0.0,136,3
760,0.8079331341911765,0.6778954268268473,0.0,1.0,0.0,136,4
761,0.7044411629541522,0.5976844460216939,0.0,1.0,0.0,136,4
763,0.7471322628316032,0.7118445808036791,0.0,1.0,0.0,136,6
764,0.6979602196270664,0.6869640230859131,0.0,1.0,0.0,136,6
765,0.7212370242214533,0.5962584813664694,0.0,1.0,0.0,136,4
768,0.7995259110077855,0.663115409982252,0.0,1.0,0.0,136,4
769,0.8768482474689222,0.7015186366925408,0.0,1.0,0.0,136,3
770,0.8077286980968857,0.6560150210856914,0.0,1.0,0.0,136,4
771,0.822085656157888,0.6364900620159865,0.0,1.0,0.0,136,3
773,0.730512678416955,0.6073094618531494,0.0,1.0,0.0,136,4
774,0.8657928040497245,0.6812938151909983,0.0,1.0,0.0,136,3
775,0.7997111344537814,0.7019483368901114,0.0,1.0,0.0,136,5
776,0.8092560553633217,0.6739540389706931,0.0,1.0,0.0,136,4
777,0.8809031782647699,0.6985330419009201,0.0,1.0,0.0,136,3
778,0.7396058607266437,0.592385833443306,0.0,1.0,0.0,136,4
779,0.7910884206623825,0.7187156839282371,0.0,1.0,0.0,136,5
780,0.7430170712586506,0.6134010516628823,0.0,1.0,0.0,136,4
781,0.8404427212061296,0.7371084555615622,0.0,1.0,0.0,136,5
782,1.0,1.0000000000000002,0.0,1.0,0.0,136,1
783,0.7412160061634947,0.6159029419773353,0.0,1.0,0.0,136,4
784,0.835749959450692,0.6861353671683701,0.0,1.0,0.0,136,4
785,0.8241401544277842,0.6529985041413661,0.0,1.0,0.0,136,3
786,0.6687021131982205,0.6117747612725322,0.0,1.0,0.0,136,5
787,0.7533883774097874,0.6772962084702951,0.0,1.0,0.0,136,5
788,0.887445133282071,0.7403971227679242,0.0,1.0,0.0,136,3
790,0.8242947799524221,0.6635483022318345,0.0,1.0,0.0,136,4
792,0.8955349705241574,0.7166713404818471,0.0,1.0,0.0,136,3
793,0.8755423469939446,0.7468764959329874,0.0,1.0,0.0,136,4
794,0.7265045724172021,0.645744385803962,0.0,1.0,0.0,136,5
796,0.8746816128412149,0.6984619058709711,0.0,1.0,0.0,136,3
799,0.8264257909045971,0.7308370864394809,0.0,1.0,0.0,136,5
800,0.8141199698833782,0.6530130487515932,0.0,1.0,0.0,136,3
801,0.6897564938965781,0.6853742522510944,0.0,1.0,0.0,136,6
803,0.8731482482698962,0.7057879682278669,0.0,1.0,0.0,136,2
804,0.8600798571062411,0.6913190776811762,0.0,1.0,0.0,136,3
805,0.8778674868640266,0.7185145363151408,0.0,1.0,0.0,136,3
806,0.9164383890811226,0.7605653690459303,0.0,1.0,0.0,136,3
807,0.7343310715830451,0.5933153756379408,0.0,1.0,0.0,136,4
808,0.7942004352292388,0.6712705771368465,0.0,1.0,0.0,136,4
809,0.7476296033119131,0.7732918490600332,0.0,1.0,0.0,136,7
811,0.9357509731833911,0.7850064656844058,0.0,1.0,0.0,136,2
812,0.7796280276816608,0.6416578418668283,0.0,1.0,0.0,136,4
813,0.7554282006920415,0.6840534618532965,0.0,1.0,0.0,136,5
814,0.7987425852694019,0.7086121172661974,0.0,1.0,0.0,136,5
816,0.8945397603485838,0.7270818899823919,0.0,1.0,0.0,136,3
818,0.7315110603064755,0.6635112136462946,0.0,1.0,0.0,136,5
821,0.9368268814878893,0.7941066710655131,0.0,1.0,0.0,136,2
822,0.7783935265282583,0.7468616827797567,0.0,1.0,0.0,136,6
823,0.7300126668314384,0.6516708136594789,0.0,1.0,0.0,136,5
824,0.747188581314879,0.6757021091202218,0.0,1.0,0.0,136,5
826,0.6562004397347174,0.6444115013709278,0.0,1.0,0.0,136,6
828,0.8963639785979751,0.7380049345570538,0.0,1.0,0.0,136,3
829,0.8340756109429066,0.7032722426218828,0.0,1.0,0.0,136,4
830,0.7427581939638601,0.7149018002314826,0.0,1.0,0.0,136,6
831,0.8363176497621108,0.6958261430293183,0.0,1.0,0.0,136,4
832,0.7239960667171281,0.6064348970077708,0.0,1.0,0.0,136,4
834,0.793538129865917,0.6581425481378763,0.0,1.0,0.0,136,4
835,0.7111560800790905,0.6516233932154369,0.0,1.0,0.0,136,5
836,0.6430116164112704,0.611952231086311,0.0,1.0,0.0,136,5
837,0.8465694284249647,0.669203832863412,0.0,1.0,0.0,136,3
838,0.7329970958971824,0.7607504407786474,0.0,1.0,0.0,136,7
839,0.9522437283737024,0.8426481069214915,0.0,1.0,0.0,136,2
842,0.8456321637110726,0.6983505654336457,0.0,1.0,0.0,136,4
843,0.7975673418877355,0.743799821446666,0.0,1.0,0.0,136,6
845,0.8701160611303345,0.685374282772631,0.0,1.0,0.0,136,3
846,0.7006009021255561,0.7428871788713327,0.0,1.0,0.0,136,7
847,0.8769063180827886,0.7356990942934205,0.0,1.0,0.0,136,3
849,0.7629571934472318,0.636315282242086,0.0,1.0,0.0,136,4
851,0.8359645328719723,0.6715560447010043,0.0,1.0,0.0,136,3
852,0.7740947849728127,0.6834929457972383,0.0,1.0,0.0,136,5
853,0.7350469599604548,0.6457632546268344,0.0,1.0,0.0,136,5
854,0.8705666089965398,0.7310900509518146,0.0,1.0,0.0,136,4
856,0.7804600394079201,0.7419839222315711,0.0,1.0,0.0,136,6
858,0.7245425437331796,0.7051493092714775,0.0,1.0,0.0,136,6
859,0.7673220636293733,0.7309363823489363,0.0,1.0,0.0,136,6
860,0.7009653738946559,0.6923325775386505,0.0,1.0,0.0,136,6
861,0.6639736777063766,0.6226337258449481,0.0,1.0,0.0,136,5
862,0.904147443291042,0.7447493939745683,0.0,1.0,0.0,136,3
863,0.6204940064260999,0.707237290527907,0.0,1.0,0.0,136,7
864,0.6960589076316801,0.6867205117055019,0.0,1.0,0.0,136,6
865,0.9061799147763681,0.7390252467440855,0.0,1.0,0.0,136,3
869,0.7853289600153788,0.7507251168517438,0.0,1.0,0.0,136,6
870,0.8270622702205881,0.6947996857288651,0.0,1.0,0.0,136,4
871,0.7564106524962927,0.6759748751978434,0.0,1.0,0.0,136,5
873,0.6277867029164608,0.7038756675428175,0.0,1.0,0.0,136,7
874,0.7224550052864283,0.6997650429632775,0.0,1.0,0.0,136,6
875,0.7719491473059812,0.6894813800007425,0.0,1.0,0.0,136,5
876,0.8334234429065742,0.7028111426625979,0.0,1.0,0.0,136,4
878,0.7387543252595157,0.6591592813277536,0.0,1.0,0.0,136,5
880,0.8119356887975779,0.6833109159416146,0.0,1.0,0.0,136,4
881,0.7978497281265448,0.7132654999588085,0.0,1.0,0.0,136,5
882,0.9241277393310265,0.7772215153583097,0.0,1.0,0.0,136,3
883,0.6817165101334652,0.6324137083157946,0.0,1.0,0.0,136,5
884,0.7097766312407316,0.6197107968237868,0.0,1.0,0.0,136,5
885,0.808602760957324,0.7533144651094382,0.0,1.0,0.0,136,6
886,0.8060121107266436,0.6387373002912345,0.0,1.0,0.0,136,3
887,0.8691488850442138,0.6995934585696404,0.0,1.0,0.0,136,3
888,0.8401529384731835,0.6942022235004117,0.0,1.0,0.0,136,4
889,0.908857170319108,0.7564979126027452,0.0,1.0,0.0,136,3
890,0.7201093672763222,0.6468183047898604,0.0,1.0,0.0,136,5
892,0.7827236777063766,0.7060236525201614,0.0,1.0,0.0,136,5
893,0.7639985222029988,0.7208976192531964,0.0,1.0,0.0,136,6
894,0.7516049802273852,0.6665683968275012,0.0,1.0,0.0,136,5
895,0.8825451749327182,0.6996172653227195,0.0,1.0,0.0,136,3
896,0.8133990360850223,0.7208813468481129,0.0,1.0,0.0,136,5
897,0.7850796568627451,0.7429052930936697,0.0,1.0,0.0,136,6
898,0.8218053152633603,0.6381416257202672,0.0,1.0,0.0,136,3
899,0.8301694860950916,0.675732400168626,0.0,1.0,0.0,136,3
900,0.7297794117647058,0.7074253447817775,0.0,1.0,0.0,136,6
901,0.7757183985726644,0.6244509811140987,0.0,1.0,0.0,136,4
902,0.733106772120613,0.6566345808512684,0.0,1.0,0.0,136,5
903,0.8234052607971294,0.647471189380861,0.0,1.0,0.0,136,3
904,0.7264458724666336,0.654524856619995,0.0,1.0,0.0,136,5
905,0.7206863546072024,0.5877302876982782,0.0,1.0,0.0,136,3
906,0.6744806684928875,0.66388887738158,0.0,1.0,0.0,136,6
908,0.9999950849323687,0.9999463288965221,0.0,1.0,0.0,136,1
909,0.7294114643406382,0.7196554800152548,0.0,1.0,0.0,136,6
910,0.7440635813148789,0.6483522181978543,0.0,1.0,0.0,136,5
911,0.8487801166218121,0.690480742677784,0.0,1.0,0.0,136,3
912,0.6587640570934257,0.6626403344337793,0.0,1.0,0.0,136,6
913,0.6563643104300545,0.7299582341317292,0.0,1.0,0.0,136,7
914,0.8236020143351457,0.7265533975805325,0.0,1.0,0.0,136,5
915,0.7228875312379854,0.7028916972469046,0.0,1.0,0.0,136,6
916,0.9324078078943995,0.7928922454464506,0.0,1.0,0.0,136,3
918,1.0,1.0,0.0,1.0,0.0,136,1
919,0.8197431201340831,0.6568965127648875,0.0,1.0,0.0,136,4
920,0.7751465782391387,0.7326204889329373,0.0,1.0,0.0,136,6
921,0.7867036888284726,0.7076345601024366,0.0,1.0,0.0,136,5
922,0.7838316392733564,0.6634708117324241,0.0,1.0,0.0,136,4
923,0.8165752054498269,0.6723488475485003,0.0,1.0,0.0,136,4
924,0.9135668973471741,0.7736408767723408,0.0,1.0,0.0,136,3
925,0.6646610850222441,0.6344354566901231,0.0,1.0,0.0,136,5
926,0.6380900889767671,0.7125657102756684,0.0,1.0,0.0,136,7
927,0.8329486780925607,0.7017259251688368,0.0,1.0,0.0,136,4
928,0.6658496732026142,0.6608967402603237,0.0,1.0,0.0,136,6
929,0.9496242430795848,0.8059043907609686,0.0,1.0,0.0,136,2
930,0.8084157192288679,0.7102500102426915,0.0,1.0,0.0,136,5
931,0.8386384700939199,0.7424299675729346,0.0,1.0,0.0,136,5
932,0.661459835159554,0.667976236892713,0.0,1.0,0.0,136,6
933,0.6259410818555363,0.5391320085921968,0.0,1.0,0.0,136,4
934,0.809863136431043,0.7207397610577398,0.0,1.0,0.0,136,5
935,0.8544592411872837,0.7057803133572823,0.0,1.0,0.0,136,4
936,0.7653902001977262,0.6902123119381486,0.0,1.0,0.0,136,5
937,0.7484170751633987,0.7109611373986799,0.0,1.0,0.0,136,6
938,0.8887066673074457,0.7259038059679458,0.0,1.0,0.0,136,3
940,0.7127934997528423,0.7494223114958113,0.0,1.0,0.0,136,7
941,0.745606772120613,0.6646390950170125,0.0,1.0,0.0,136,5
943,0.8700986024005191,0.7364624614612394,0.0,1.0,0.0,136,4
944,0.7978160818555362,0.6641051031846661,0.0,1.0,0.0,136,4
945,0.7575274962926347,0.6709552934139567,0.0,1.0,0.0,136,5
946,0.8124256596020761,0.6926218262507389,0.0,1.0,0.0,136,4
948,0.770438540765571,0.6282907166793327,0.0,1.0,0.0,136,4
949,0.741168746910529,0.6768480281087593,0.0,1.0,0.0,136,5
951,0.8895637094707163,0.722119069849551,0.0,1.0,0.0,136,3
953,0.8648776912725875,0.6945779161404496,0.0,1.0,0.0,136,3
956,0.8695413622965528,0.7039218572406507,0.0,1.0,0.0,136,3
957,0.8591959072231834,0.711733241090576,0.0,1.0,0.0,136,4
958,0.7140612985390234,0.6837642781794524,0.0,1.0,0.0,136,6
960,0.844675296589224,0.7545997858089231,0.0,1.0,0.0,136,5
961,0.7666707859614433,0.6951911039208082,0.0,1.0,0.0,136,5
962,0.8237677015250545,0.6285770873134489,0.0,1.0,0.0,136,3
963,0.840810368264953,0.7462643493266757,0.0,1.0,0.0,136,5
964,0.8476427335640139,0.7195429437415636,0.0,1.0,0.0,136,4
965,0.7385951316801229,0.7232950750620073,0.0,1.0,0.0,136,6
966,0.7469452854671281,0.8106793926186612,0.0,1.0,0.0,136,8
967,0.7013864484212802,0.5920560473701431,0.0,1.0,0.0,136,4
969,0.9005370530565168,0.7480676365520613,0.0,1.0,0.0,136,3
970,0.8243043540945789,0.6808474232645475,0.0,1.0,0.0,136,3
971,0.7727014335145823,0.681261355887514,0.0,1.0,0.0,136,5
972,0.8234953703703702,0.667205242806917,0.0,1.0,0.0,136,3
973,0.7663363024437717,0.6353368648740744,0.0,1.0,0.0,136,4
974,0.7146734429065743,0.7461750683225241,0.0,1.0,0.0,136,7
975,0.8996619889785981,0.7533201103905766,0.0,1.0,0.0,136,3
976,0.7384422886801779,0.6711678290864473,0.0,1.0,0.0,136,5
977,0.6722955113417918,0.6693388989241716,0.0,1.0,0.0,136,6
978,0.7614109614434009,0.780520001985911,0.0,1.0,0.0,136,7
979,0.6923403859092656,0.68455734559493,0.0,1.0,0.0,136,6
980,0.8230985753676471,0.7113988437147908,0.0,1.0,0.0,136,4
981,0.8678032487504805,0.7066663978746497,0.0,1.0,0.0,136,3
982,0.7284367791234141,0.7072033577978311,0.0,1.0,0.0,136,6
983,0.7293637813581315,0.6070623560272889,0.0,1.0,0.0,136,4
984,0.8158381735046961,0.7093787135926308,0.0,1.0,0.0,136,5
985,0.8276806471669549,0.6837357194566496,0.0,1.0,0.0,136,4
987,0.8025163741967374,0.7069381767560534,0.0,1.0,0.0,136,5
988,0.85618174199827,0.7090905607685206,0.0,1.0,0.0,136,4
990,0.900623157759836,0.7408510355195478,0.0,1.0,0.0,136,3
